Male,45,High school graduate,England,both,metadata,2,2,4,4,4,2,0.4,0.124401693586,5,4
Male,45,High school graduate,England,both,metadata,2,1,4,1,2,4,0.2,0.138327663809,5,4
Male,45,High school graduate,England,both,metadata,2,2,1,4,4,1,0.4,0.0966980322572,5,4
Male,45,High school graduate,England,both,metadata,2,2,1,5,5,1,0.408248290463863,0.214982991426,5,4
Male,45,High school graduate,England,both,metadata,2,1,4,2,3,4,0.2,0.221586000515,5,4
Male,45,High school graduate,England,both,metadata,2,2,1,4,4,1,0.2,0.0961537316607,5,4
Male,45,High school graduate,England,both,metadata,2,2,1,4,4,1,0.2,0.229965982852,5,4
Male,69,High school graduate,England,both,metadata,2,1,4,2,3,4,0.4,0.0,8,5
Male,69,High school graduate,England,both,metadata,2,2,2,4,4,2,0.2,0.0,8,5
Male,69,High school graduate,England,both,metadata,1,1,5,1,1,5,0.4,0.0,8,5
Male,69,High school graduate,England,both,metadata,2,2,2,4,4,1,0.4,0.465451829891,8,5
Male,69,High school graduate,England,both,metadata,2,2,2,4,4,2,0.4,0.0,8,5
Male,74,Bachelor degree,England,likeOnly,metadata,1,1,5,1,2,5,0.2,-1.0,8,9
Male,74,Bachelor degree,England,likeOnly,metadata,2,1,5,1,4,4,0.2,-1.0,8,9
Male,74,Bachelor degree,England,likeOnly,metadata,1,2,3,3,4,3,0.2,-1.0,8,9
Male,74,Bachelor degree,England,likeOnly,metadata,1,2,3,3,4,2,0.2,-1.0,8,9
Male,74,Bachelor degree,England,likeOnly,metadata,1,1,4,2,3,3,0.0,-1.0,8,9
Male,74,Bachelor degree,England,likeOnly,metadata,1,1,5,1,4,5,0.2,-1.0,8,9
Female,57,Bachelor degree,England,both,metadata,1,1,5,1,1,5,0.2,0.0245145168923,8,5
Female,57,Bachelor degree,England,both,metadata,2,1,4,2,4,4,0.2,0.333333333333,8,5
Female,57,Bachelor degree,England,both,metadata,1,1,4,3,4,3,0.2,0.0441941738242,8,5
